"scientificName_final","decimalLatitude","decimalLongitude","Order","Annualroadkillrate_corrected","adult_mass_g","max_longevity_d","age_first_reproduction_d","litter_size_n","litters_per_year_n","dispersal_km","density_n_km2","home_range_km2","dphy_invertebrate","dphy_plant","det_vend","det_vect","det_scav","det_diet_breadth_n","altitude_breadth_m","EQ","habitat_Forest","habitat_Savanna","habitat_Shrubland","habitat_Grassland","habitat_Wetlands","habitat_Desert","habitat_Artificial_Terrestrial","n_habitats","human_footprint","log_roadkill","roadkill_category"
"Atilax paludinosus",7.676415,36.838274,"Carnivora",0.092055814,3300,7592,311.465,2,2,2.044,41.3599852333334,1.73,40,0,30,20,0,3,3950,1.07982701652962,"1","0","0","1","1","0","0",6,38.0528106689453,-2.38536021197228,"Medium"
"Atilax paludinosus",7.67344,36.83441,"Carnivora",0.093370897,3300,7592,311.465,2,2,2.044,41.3599852333334,1.73,40,0,30,20,0,3,3950,1.07982701652962,"1","0","0","1","1","0","0",6,38.048755645752,-2.37117557759232,"Medium"
"Axis axis",16.030395,78.890295,"Artiodactyla",0.018123138,45500,7592,913,1.03,1.01,8.654,8.595,0.67,0,100,0,0,0,1,1100,1.05293036047372,"1","1","0","1","0","0","1",4,13.2072696685791,-4.01056581455308,"Medium"
"Axis axis",27.5583,84.375,"Artiodactyla",2.979591837,45500,7592,913,1.03,1.01,8.654,8.595,0.67,0,100,0,0,0,1,1100,1.05293036047372,"1","1","0","1","0","0","1",4,17.0769805908203,1.09178632368675,"High"
"Axis axis",32.9186,47.4695,"Artiodactyla",0.164102564,45500,7592,913,1.03,1.01,8.654,8.595,0.67,0,100,0,0,0,1,1100,1.05293036047372,"1","1","0","1","0","0","1",4,21.2028827667236,-1.80726365638902,"High"
"Axis axis",11.116208,76.747831,"Artiodactyla",0.044403893,45500,7592,913,1.03,1.01,8.654,8.595,0.67,0,100,0,0,0,1,1100,1.05293036047372,"1","1","0","1","0","0","1",4,31.0080757141113,-3.11442813320746,"Medium"
"Axis axis",29.8833335,78.116667,"Artiodactyla",0.095019091,45500,7592,913,1.03,1.01,8.654,8.595,0.67,0,100,0,0,0,1,1100,1.05293036047372,"1","1","0","1","0","0","1",4,30.5626125335693,-2.35367744967619,"Medium"
"Bandicota indica",26.590563,93.417212,"Rodentia",0.766912143,200,1533,272.5,6.12,4.015,0.437,2227.36294136667,0.0105649,20,80,0,0,0,2,1500,0.45487421848111,"0","0","1","1","1","0","1",5,28.0957736968994,-0.265383030460032,"High"
"Bandicota indica",26.5667,93.1333,"Rodentia",0.670260202,200,1533,272.5,6.12,4.015,0.437,2227.36294136667,0.0105649,20,80,0,0,0,2,1500,0.45487421848111,"0","0","1","1","1","0","1",5,16.8971939086914,-0.400089280795785,"High"
"Bassaricyon gabbii",10.020301,-83.215233,"Carnivora",0.018176928,1214.167,6201.958,562.675,1,1.13767413333333,1.179,6.02,1.54425586666667,20,70,10,0,0,2,1700,1.13244467592303,"1","0","0","0","0","0","0",1,22.0313472747803,-4.0076021814087,"Medium"
"Bassaricyon neblina",6.15,-75.55,"Carnivora",0.000482418,4319.6164927,7551.77850993333,724.836855433333,2.670129,1.10936083333333,2.84474066666667,17.7716843,1.90767606666667,21,67,11.572,2.52116666666667,0.129333333333333,2.34923333333333,1300,1.12357473967886,"1","0","0","0","0","0","0",1,25.6005058288574,-7.63669959981459,"Low"
"Bison bison",64.2823,-135,"Cetartiodactyla",4.60322e-06,624577.07,12227.5,1095,1,1,36.549,0.153,47.39,0,100,0,0,0,1,2570,0.36435319034607,"1","1","1","1","1","1","1",8,0.000279851898085326,-12.288754499355,"Low"
"Bison bison",44.0682,-114.742,"Cetartiodactyla",3.0761e-08,624577.07,12227.5,1095,1,1,36.549,0.153,47.39,0,100,0,0,0,1,2570,0.36435319034607,"1","1","1","1","1","1","1",8,8.53064155578613,-17.2970181830845,"Low"
"Bison bonasus",55.1694,23.8813,"Artiodactyla",3.73004e-07,624577.07,12227.5,1068.38,1,1,36.549,0.88,7.91,0,100,0,0,0,1,2100,0.615711269623954,"1","0","1","1","0","0","1",5,19.7183208465576,-14.8016766934995,"Low"
"Bison bonasus",55.1694,23.8813,"Artiodactyla",4.66255e-08,624577.07,12227.5,1068.38,1,1,36.549,0.88,7.91,0,100,0,0,0,1,2100,0.615711269623954,"1","0","1","1","0","0","1",5,19.7183208465576,-16.8811182351793,"Low"
"Bison bonasus",54.687157,25.279652,"Artiodactyla",4.83618e-08,624577.07,12227.5,1068.38,1,1,36.549,0.88,7.91,0,100,0,0,0,1,2100,0.615711269623954,"1","0","1","1","0","0","1",5,50,-16.8445555910488,"Low"
"Blarina brevicauda",40.453562,-86.999891,"Eulipotyphla",1.333004526,20.7,1003.75,64,5.73,3,0.972,250,0.004,40,30,0,0,0,3,1958.466,0.381895067789249,"1","0","1","0","1","0","0",3,26.0051670074463,0.287435436539645,"High"
"Blarina carolinensis",29.5198,-82.2936,"Soricomorpha",1.106098254,20.45,1003.75,87.351,4.12,3,0.966,629.99,0.01,40,30,0,0,0,3,1929.79533333333,0.436483674034322,"1","0","1","1","1","0","0",4,24.1134548187256,0.100838736405704,"High"
"Blarina carolinensis",29.5874,-82.3382,"Eulipotyphla",1.106098254,20.45,1003.75,87.351,4.12,3,0.966,629.99,0.01,40,30,0,0,0,3,1929.79533333333,0.436483674034322,"1","0","1","1","1","0","0",4,21.9330825805664,0.100838736405704,"High"
"Boselaphus tragocamelus",32.9186,47.4695,"Artiodactyla",9.36658e-06,180000,7920.5,912.5,1.5,1.05,18.438,1.633,198.189612633333,0,100,0,0,0,2,3090.2645,0.68226914050612,"1","0","1","1","0","0","1",4,21.2028827667236,-11.5783625230045,"Low"
"Boselaphus tragocamelus",29.8833335,78.116667,"Artiodactyla",4.33877e-05,180000,7920.5,912.5,1.5,1.05,18.438,1.633,198.189612633333,0,100,0,0,0,2,3090.2645,0.68226914050612,"1","0","1","1","0","0","1",4,30.5626125335693,-10.0453345671644,"Low"
"Bradypus tridactylus",-2.323301,-60.044455,"Pilosa",0.012986312,4072.9,14600,728.555,1,1,2.295,151.37,1.5524483,0,100,0,0,0,1,2031.7736,0.480832114470266,"1","0","0","0","0","0","0",1,11.4166145324707,-4.34385939931044,"Medium"
"Bradypus variegatus",-22.307184,-43.130266,"Pilosa",0.025156254,3963.18,10311.4464332,1117.976494,1,1.05,2.261,650,0.01,0,100,0,0,0,1,2400,0.496314022065341,"1","0","0","0","0","0","1",2,31.5623340606689,-3.6826487453571,"Medium"
"Bradypus variegatus",10.468506,-84.657612,"Pilosa",0.02647137,3963.18,10311.4464332,1117.976494,1,1.05,2.261,650,0.01,0,100,0,0,0,1,2400,0.496314022065341,"1","0","0","0","0","0","1",2,29.3919906616211,-3.63169150737675,"Medium"
"Bradypus variegatus",10.020301,-83.215233,"Pilosa",0.054530785,3963.18,10311.4464332,1117.976494,1,1.05,2.261,650,0.01,0,100,0,0,0,1,2400,0.496314022065341,"1","0","0","0","0","0","1",2,22.0313472747803,-2.90898987440232,"Medium"
"Bradypus variegatus",9.031361,-79.622694,"Pilosa",0.088537983,3963.18,10311.4464332,1117.976494,1,1.05,2.261,650,0.01,0,100,0,0,0,1,2400,0.496314022065341,"1","0","0","0","0","0","1",2,38.9809684753418,-2.42432363260173,"Medium"
"Bradypus variegatus",-2.323301,-60.044455,"Pilosa",0.012986312,3963.18,10311.4464332,1117.976494,1,1.05,2.261,650,0.01,0,100,0,0,0,1,2400,0.496314022065341,"1","0","0","0","0","0","1",2,11.4166145324707,-4.34385939931044,"Medium"
"Cabassous tatouay",-25.753,-54.54,"Cingulata",0.124914442,5349.95,7061.57377393333,641.692156,1.43318896666667,1.14305733333333,14.784,15.5849790333333,1.65076223333333,100,0,0,0,0,1,1856.809,0.737719184972693,"1","0","0","1","0","0","1",3,10.897801399231,-2.08012624003226,"High"
"Cabassous unicinctus",-20.469266,-55.20453,"Cingulata",0.004931548,3987.97,2731.417,464.7128038,1,1.26324466666667,12.802,0.62,2.98876893333333,100,0,0,0,0,1,2023.94803333333,0.763302510275073,"1","0","1","1","0","0","0",3,13.68492603302,-5.31210234427074,"Low"
"Cabassous unicinctus",-3.5,-54.8485,"Cingulata",0.021951262,3987.97,2731.417,464.7128038,1,1.26324466666667,12.802,0.62,2.98876893333333,100,0,0,0,0,1,2023.94803333333,0.763302510275073,"1","0","1","1","0","0","0",3,3.12921667098999,-3.81893064680845,"Medium"
"Cabassous unicinctus",-22.5026,-42.8424,"Cingulata",0.029384892,3987.97,2731.417,464.7128038,1,1.26324466666667,12.802,0.62,2.98876893333333,100,0,0,0,0,1,2023.94803333333,0.763302510275073,"1","0","1","1","0","0","0",3,11.5178556442261,-3.52727461426884,"Medium"
"Cabassous unicinctus",-20.187971,-54.806624,"Cingulata",0.019680101,3987.97,2731.417,464.7128038,1,1.26324466666667,12.802,0.62,2.98876893333333,100,0,0,0,0,1,2023.94803333333,0.763302510275073,"1","0","1","1","0","0","0",3,11.9530124664307,-3.92814725525738,"Medium"
"Cabassous unicinctus",-20.552911,-55.549228,"Cingulata",0.001238842,3987.97,2731.417,464.7128038,1,1.26324466666667,12.802,0.62,2.98876893333333,100,0,0,0,0,1,2023.94803333333,0.763302510275073,"1","0","1","1","0","0","0",3,11.8876171112061,-6.6935782066621,"Low"
"Callithrix geoffroyi",-20.580677,-40.417217,"Primates",0.03596502,299.605,8318.958,621,2.24,2,0.546,14.129,0.385442633333333,20,70,0,0,0,3,774,1.45024073234044,"1","1","0","0","0","0","0",2,28.6255207061768,-3.32520847956677,"Medium"
"Callithrix jacchus",-6.5792,-37.2458,"Primates",0.002818385,255.2,8318.958,555.1,2.24,2,0.5,804.833,0.02,20,70,0,0,0,3,1550.0854,1.56648044988945,"1","1","0","0","0","0","0",2,10.5778360366821,-5.87159125312002,"Low"
"Callithrix jacchus",-10.68583,-37.42472,"Primates",0.689388926,255.2,8318.958,555.1,2.24,2,0.5,804.833,0.02,20,70,0,0,0,3,1550.0854,1.56648044988945,"1","1","0","0","0","0","0",2,42.7882308959961,-0.371949688271787,"High"
"Callithrix jacchus",-22.307184,-43.130266,"Primates",0.019765628,255.2,8318.958,555.1,2.24,2,0.5,804.833,0.02,20,70,0,0,0,3,1550.0854,1.56648044988945,"1","1","0","0","0","0","0",2,31.5623340606689,-3.92381080940154,"Medium"
"Callithrix jacchus",-22.5026,-42.8424,"Primates",0.373336626,255.2,8318.958,555.1,2.24,2,0.5,804.833,0.02,20,70,0,0,0,3,1550.0854,1.56648044988945,"1","1","0","0","0","0","0",2,11.5178556442261,-0.985274783757142,"High"
"Callithrix penicillata",-19.7091,-47.9835,"Primates",0.030217636,307,8318.958,621,2,2,0.554,44.286,0.01,20,70,0,0,0,3,1508.34056666667,1.43345646426485,"1","1","0","0","0","0","0",2,43.6360549926758,-3.49932955153756,"Medium"
"Callithrix penicillata",-20.675583,-43.349806,"Primates",0.04170381,307,8318.958,621,2,2,0.554,44.286,0.01,20,70,0,0,0,3,1508.34056666667,1.43345646426485,"1","1","0","0","0","0","0",2,13.66100025177,-3.17716278744461,"Medium"
"Callithrix penicillata",-22.307184,-43.130266,"Primates",0.005390626,307,8318.958,621,2,2,0.554,44.286,0.01,20,70,0,0,0,3,1508.34056666667,1.43345646426485,"1","1","0","0","0","0","0",2,31.5623340606689,-5.22309375980322,"Low"
"Callithrix penicillata",-14.157535,-47.59415,"Primates",0.002236783,307,8318.958,621,2,2,0.554,44.286,0.01,20,70,0,0,0,3,1508.34056666667,1.43345646426485,"1","1","0","0","0","0","0",2,12.5490980148315,-6.10271660609673,"Low"
"Callithrix penicillata",-19.36333333,-48.07916667,"Primates",0.022663227,307,8318.958,621,2,2,0.554,44.286,0.01,20,70,0,0,0,3,1508.34056666667,1.43345646426485,"1","1","0","0","0","0","0",2,14.6931056976318,-3.78701162398934,"Medium"
"Callithrix penicillata",-13.903857,-40.018298,"Primates",0.201595011,307,8318.958,621,2,2,0.554,44.286,0.01,20,70,0,0,0,3,1508.34056666667,1.43345646426485,"1","1","0","0","0","0","0",2,18.9009265899658,-1.60149449011495,"High"
"Callosciurus caniceps",14.428868,101.368889,"Rodentia",0.262530496,260.955,5000.5,378.9576899,2.195,1.7159,0.506,18.6,0.01,20,70,0,0,0,4,2208.8209,1.20591383619987,"1","0","1","0","0","0","1",3,13.8032693862915,-1.33738802846018,"High"
"Callosciurus finlaysonii",14.428868,101.368889,"Rodentia",0.157518297,278,4675.042,367.909093566667,2,1.72062066666667,0.524,106.1516343,0.0275912,20,70,0,0,0,4,2051.01246666667,0.980400761487486,"1","0","1","0","1","0","1",4,13.8032693862915,-1.84821365603526,"High"
"Callosciurus finlaysonii",16.733333,101.551111,"Rodentia",0.171221392,278,4675.042,367.909093566667,2,1.72062066666667,0.524,106.1516343,0.0275912,20,70,0,0,0,4,2051.01246666667,0.980400761487486,"1","0","1","0","1","0","1",4,11.8104839324951,-1.76479786980948,"High"
"Callosciurus pygerythrus",26.5667,93.1333,"Rodentia",0.089332295,252,1730.708,301.049021566667,3.61892533333333,1.947011,0.497,383.500599666666,0.0142895333333333,20,70,0,0,0,4,1560,0.698063625818044,"1","0","1","0","0","0","1",3,16.8971939086914,-2.41539221034127,"Medium"
"Callosciurus pygerythrus",26.590563,93.417212,"Rodentia",0.102214068,252,1730.708,301.049021566667,3.61892533333333,1.947011,0.497,383.500599666666,0.0142895333333333,20,70,0,0,0,4,1560,0.698063625818044,"1","0","1","0","0","0","1",3,28.0957736968994,-2.28068595902225,"Medium"
"Caluromys derbianus",10.020301,-83.215233,"Didelphimorphia",0.490777069,330,3175.5,240,3.07,2,0.576,11.86,0.879084866666667,20,70,0,0,0,3,2600,0.627147765490403,"1","0","0","0","0","0","1",2,22.0313472747803,-0.711765288915764,"High"
"Caluromys derbianus",6.15,-75.55,"Didelphimorphia",0.088041376,330,3175.5,240,3.07,2,0.576,11.86,0.879084866666667,20,70,0,0,0,3,2600,0.627147765490403,"1","0","0","0","0","0","1",2,25.6005058288574,-2.42994839318658,"Medium"
"Caluromys derbianus",10.468506,-84.657612,"Didelphimorphia",0.10588548,330,3175.5,240,3.07,2,0.576,11.86,0.879084866666667,20,70,0,0,0,3,2600,0.627147765490403,"1","0","0","0","0","0","1",2,29.3919906616211,-2.24539714625686,"Medium"
"Caluromys lanatus",-25.753,-54.54,"Didelphimorphia",0.036739542,410,3552.667,265.652634533333,2.5,3,0.649,144.4872138,0.0242594,20,70,0,0,0,3,1990.4813,0.541225848900215,"1","0","0","0","0","0","1",2,10.897801399231,-3.30390166524999,"Medium"
"Caluromys lanatus",6.5124,-75.8179,"Didelphimorphia",0.01044275,410,3552.667,265.652634533333,2.5,3,0.649,144.4872138,0.0242594,20,70,0,0,0,3,1990.4813,0.541225848900215,"1","0","0","0","0","0","1",2,38.2301292419434,-4.56184732125227,"Low"
"Caluromys lanatus",7.082591,-73.718817,"Didelphimorphia",0.068530235,410,3552.667,265.652634533333,2.5,3,0.649,144.4872138,0.0242594,20,70,0,0,0,3,1990.4813,0.541225848900215,"1","0","0","0","0","0","1",2,28.4019927978516,-2.68048024423517,"Medium"
"Caluromys lanatus",-14.157535,-47.59415,"Didelphimorphia",0.006710348,410,3552.667,265.652634533333,2.5,3,0.649,144.4872138,0.0242594,20,70,0,0,0,3,1990.4813,0.541225848900215,"1","0","0","0","0","0","1",2,12.5490980148315,-5.00410446645217,"Low"
"Caluromys lanatus",-21.470753,-47.908255,"Didelphimorphia",0.011929353,410,3552.667,265.652634533333,2.5,3,0.649,144.4872138,0.0242594,20,70,0,0,0,3,1990.4813,0.541225848900215,"1","0","0","0","0","0","1",2,12.5507373809814,-4.42875327736896,"Low"
"Caluromys lanatus",-7.691903,-72.639592,"Didelphimorphia",0.476696134,410,3552.667,265.652634533333,2.5,3,0.649,144.4872138,0.0242594,20,70,0,0,0,3,1990.4813,0.541225848900215,"1","0","0","0","0","0","1",2,25.6959247589111,-0.740876026726626,"High"
"Caluromys philander",-20.580677,-40.417217,"Didelphimorphia",0.039561522,298.235,3248.5,334.58,4.34,2,0.545,40,0.01,20,70,0,0,0,3,1800,0.552636793015197,"1","0","0","0","0","0","1",2,28.6255207061768,-3.22989829976244,"Medium"
"Canis aureus",32.838462,74.915941,"Carnivora",0.068437124,11000,6862,433.35,3.95,1.05,3.963,0.399,2.95,10,10,50,10,0,1,2000,1.23009400663258,"1","1","1","1","0","0","1",5,37.2960815429688,-2.68183985305034,"Medium"
"Canis aureus",29.8833335,78.116667,"Carnivora",0.080447387,11000,6862,433.35,3.95,1.05,3.963,0.399,2.95,10,10,50,10,0,1,2000,1.23009400663258,"1","1","1","1","0","0","1",5,30.5626125335693,-2.52015188587234,"Medium"
"Canis aureus",46.0511,14.5051,"Carnivora",0.005569837,11000,6862,433.35,3.95,1.05,3.963,0.399,2.95,10,10,50,10,0,1,2000,1.23009400663258,"1","1","1","1","0","0","1",5,46.8255348205566,-5.19038948938497,"Low"
"Canis aureus",41.132,26.22921,"Carnivora",0.004453278,11000,6862,433.35,3.95,1.05,3.963,0.399,2.95,10,10,50,10,0,1,2000,1.23009400663258,"1","1","1","1","0","0","1",5,22.9873695373535,-5.41411482476864,"Low"
"Canis aureus",32.9186,47.4695,"Carnivora",0.267259414,11000,6862,433.35,3.95,1.05,3.963,0.399,2.95,10,10,50,10,0,1,2000,1.23009400663258,"1","1","1","1","0","0","1",5,21.2028827667236,-1.31953550425304,"High"
"Canis aureus",16.030395,78.890295,"Carnivora",0.030687709,11000,6862,433.35,3.95,1.05,3.963,0.399,2.95,10,10,50,10,0,1,2000,1.23009400663258,"1","1","1","1","0","0","1",5,13.2072696685791,-3.48389306285996,"Medium"
"Canis aureus",42.11821443,25.40094846,"Carnivora",0.279624665,11000,6862,433.35,3.95,1.05,3.963,0.399,2.95,10,10,50,10,0,1,2000,1.23009400663258,"1","1","1","1","0","0","1",5,25.7547092437744,-1.27430705720564,"High"
"Canis aureus",34.7475,71.932222,"Carnivora",0.313036021,11000,6862,433.35,3.95,1.05,3.963,0.399,2.95,10,10,50,10,0,1,2000,1.23009400663258,"1","1","1","1","0","0","1",5,25.3250751495361,-1.16143701199644,"High"
"Canis aureus",42.163377,24.528585,"Carnivora",0.42129243,11000,6862,433.35,3.95,1.05,3.963,0.399,2.95,10,10,50,10,0,1,2000,1.23009400663258,"1","1","1","1","0","0","1",5,30.6003303527832,-0.864428078352282,"High"
"Canis latrans",29.5198,-82.2936,"Carnivora",0.926843459,11050,7969.167,365,5.605,1,21.094,0.036,18.88,11,21,60,0,30,2,3626.56416666667,1.49685856954558,"1","0","1","1","0","1","1",5,24.1134548187256,-0.0759705960688188,"High"
"Canis latrans",35.8926,-76.1784,"Carnivora",0.086467229,11050,7969.167,365,5.605,1,21.094,0.036,18.88,11,21,60,0,30,2,3626.56416666667,1.49685856954558,"1","0","1","1","0","1","1",5,15.0005216598511,-2.44798979231951,"Medium"
"Canis latrans",36.6372661,-82.12125032,"Carnivora",0.096761932,11050,7969.167,365,5.605,1,21.094,0.036,18.88,11,21,60,0,30,2,3626.56416666667,1.49685856954558,"1","0","1","1","0","1","1",5,41.3903427124023,-2.33550162651116,"Medium"
"Canis latrans",34.7728,-98.9838,"Carnivora",0.001289286,11050,7969.167,365,5.605,1,21.094,0.036,18.88,11,21,60,0,30,2,3626.56416666667,1.49685856954558,"1","0","1","1","0","1","1",5,5.26277780532837,-6.65366670221188,"Low"
"Canis latrans",40.453562,-86.999891,"Carnivora",0.069835621,11050,7969.167,365,5.605,1,21.094,0.036,18.88,11,21,60,0,30,2,3626.56416666667,1.49685856954558,"1","0","1","1","0","1","1",5,26.0051670074463,-2.66161106987474,"Medium"
"Canis latrans",29.5874,-82.3382,"Carnivora",0.926843459,11050,7969.167,365,5.605,1,21.094,0.036,18.88,11,21,60,0,30,2,3626.56416666667,1.49685856954558,"1","0","1","1","0","1","1",5,21.9330825805664,-0.0759705960688188,"High"
"Canis lupaster",26.125296,-14.485767,"Carnivora",0.002435673,16781.5944551667,7103.03183500001,633.4103404,2.99666256666667,1.05289296666667,9.52141873333334,1.3457308,14.0726850333333,12.8913333333333,17.8313666666667,31.5283333333333,7.591,4.10966666666667,1.6481,3300,1.13186367940848,"0","1","1","1","0","0","0",3,42,-6.01753217459821,"Low"
"Canis lupaster",36.197974,3.441961,"Carnivora",0.009385907,16781.5944551667,7103.03183500001,633.4103404,2.99666256666667,1.05289296666667,9.52141873333334,1.3457308,14.0726850333333,12.8913333333333,17.8313666666667,31.5283333333333,7.591,4.10966666666667,1.6481,3300,1.13186367940848,"0","1","1","1","0","0","0",3,36.121768951416,-4.66854597003317,"Low"
"Canis lupus",-21.8644,-51.8667,"Carnivora",0.107864216,29190.755,10767.5,547.5,4.98,0.82,33.953,0.026,159.86,0,0,100,0,0,1,3000,1.15172305272518,"1","0","1","1","1","1","1",7,32.6042251586914,-2.22688210213067,"Medium"
"Canis lupus",40.196955,33.456324,"Carnivora",0.024894316,29190.755,10767.5,547.5,4.98,0.82,33.953,0.026,159.86,0,0,100,0,0,1,3000,1.15172305272518,"1","0","1","1","1","1","1",7,24.2351207733154,-3.69311577466211,"Medium"
"Canis lupus",41.132,26.22921,"Carnivora",0.013359833,29190.755,10767.5,547.5,4.98,0.82,33.953,0.026,159.86,0,0,100,0,0,1,3000,1.15172305272518,"1","0","1","1","1","1","1",7,22.9873695373535,-4.31550261095176,"Medium"
"Canis lupus",39.9221,33.2263,"Carnivora",0.022562278,29190.755,10767.5,547.5,4.98,0.82,33.953,0.026,159.86,0,0,100,0,0,1,3000,1.15172305272518,"1","0","1","1","1","1","1",7,44.8307113647461,-3.79147588227262,"Medium"
"Canis lupus",55.1694,23.8813,"Carnivora",0.000119128,29190.755,10767.5,547.5,4.98,0.82,33.953,0.026,159.86,0,0,100,0,0,1,3000,1.15172305272518,"1","0","1","1","1","1","1",7,19.7183208465576,-9.03531201267637,"Low"
"Canis lupus",55.1694,23.8813,"Carnivora",0.000255275,29190.755,10767.5,547.5,4.98,0.82,33.953,0.026,159.86,0,0,100,0,0,1,3000,1.15172305272518,"1","0","1","1","1","1","1",7,19.7183208465576,-8.27316916252267,"Low"
"Canis lupus",55.1694,23.8813,"Carnivora",0.000119128,29190.755,10767.5,547.5,4.98,0.82,33.953,0.026,159.86,0,0,100,0,0,1,3000,1.15172305272518,"1","0","1","1","1","1","1",7,19.7183208465576,-9.03531201267637,"Low"
"Canis lupus",40.196955,33.456324,"Carnivora",0.02320901,29190.755,10767.5,547.5,4.98,0.82,33.953,0.026,159.86,0,0,100,0,0,1,3000,1.15172305272518,"1","0","1","1","1","1","1",7,24.2351207733154,-3.76321471363394,"Medium"
"Capra aegagrus",34.7475,71.9322222,"Artiodactyla",0.078259005,60500,7592,434,1.5,1,10.122,7.58,98.3,0,100,0,0,0,1,3250,0.57597672082647,"1","0","1","1","0","1","0",5,25.3250751495361,-2.54773137631085,"Medium"
"Capra pyrenaica",40.4637,-3.7492,"Artiodactyla",7.95913e-06,60898.77,5840,1096,1.5,1.0905797,10.159,10.6023841333333,0.64,0,100,0,0,0,1,3400,0.790268580222523,"1","0","1","0","0","0","0",3,45.1247787475586,-11.7411908605637,"Low"
"Capreolus capreolus",42.9,11.2,"Artiodactyla",0.033478092,21666.685,6387.5,730,1.785,1.05,5.754,21.795,0.52,0,100,0,0,0,1,2400,0.971645537861801,"1","0","1","1","1","0","1",5,17.7930774688721,-3.39686402423212,"Medium"
"Capreolus capreolus",47.2286,6.0397,"Artiodactyla",0.075617284,21666.685,6387.5,730,1.785,1.05,5.754,21.795,0.52,0,100,0,0,0,1,2400,0.971645537861801,"1","0","1","1","1","0","1",5,50,-2.58207039758859,"Medium"
"Capreolus capreolus",55.1694,23.8813,"Artiodactyla",0.27918548,21666.685,6387.5,730,1.785,1.05,5.754,21.795,0.52,0,100,0,0,0,1,2400,0.971645537861801,"1","0","1","1","1","0","1",5,19.7183208465576,-1.27587891517692,"High"
"Capreolus capreolus",46.0511,14.5051,"Artiodactyla",0.253641817,21666.685,6387.5,730,1.785,1.05,5.754,21.795,0.52,0,100,0,0,0,1,2400,0.971645537861801,"1","0","1","1","1","0","1",5,46.8255348205566,-1.37183217647939,"High"
"Capreolus capreolus",49.50914,17.30351,"Artiodactyla",0.099726227,21666.685,6387.5,730,1.785,1.05,5.754,21.795,0.52,0,100,0,0,0,1,2400,0.971645537861801,"1","0","1","1","1","0","1",5,17.3743362426758,-2.30532657743081,"Medium"
"Capreolus capreolus",40.9053,-3.8776,"Artiodactyla",0.241945923,21666.685,6387.5,730,1.785,1.05,5.754,21.795,0.52,0,100,0,0,0,1,2400,0.971645537861801,"1","0","1","1","1","0","1",5,43.6578025817871,-1.41904103647375,"High"
"Capreolus capreolus",46.1512,14.9955,"Artiodactyla",0.183269323,21666.685,6387.5,730,1.785,1.05,5.754,21.795,0.52,0,100,0,0,0,1,2400,0.971645537861801,"1","0","1","1","1","0","1",5,22.3180332183838,-1.69679849766256,"High"
"Capreolus capreolus",48.1173,-1.677,"Artiodactyla",0.519637462,21666.685,6387.5,730,1.785,1.05,5.754,21.795,0.52,0,100,0,0,0,1,2400,0.971645537861801,"1","0","1","1","1","0","1",5,46.2479362487793,-0.654623899017098,"High"
"Capreolus capreolus",54.39717217,18.48323454,"Artiodactyla",0.02469572,21666.685,6387.5,730,1.785,1.05,5.754,21.795,0.52,0,100,0,0,0,1,2400,0.971645537861801,"1","0","1","1","1","0","1",5,50,-3.70112532971503,"Medium"
"Capreolus capreolus",49.195061,16.606836,"Artiodactyla",0.004850794,21666.685,6387.5,730,1.785,1.05,5.754,21.795,0.52,0,100,0,0,0,1,2400,0.971645537861801,"1","0","1","1","1","0","1",5,46.0910110473633,-5.32861287609178,"Low"
"Capreolus capreolus",55.1694,23.8813,"Artiodactyla",0.09046937,21666.685,6387.5,730,1.785,1.05,5.754,21.795,0.52,0,100,0,0,0,1,2400,0.971645537861801,"1","0","1","1","1","0","1",5,19.7183208465576,-2.40274393860309,"Medium"
